file_path,label,length
data\scream\1414.wav,scream,3.274
data\scream\1415.wav,scream,2.972
data\scream\1416.wav,scream,3.413
data\scream\1417.wav,scream,3.018
data\scream\1418.wav,scream,3.111
data\scream\1419.wav,scream,3.018
data\scream\142.wav,scream,1.666
data\scream\1420.wav,scream,3.761
data\scream\1421.wav,scream,3.181
data\scream\1422.wav,scream,2.275
data\scream\1423.wav,scream,3.506
data\scream\1424.wav,scream,3.39
data\scream\1425.wav,scream,3.738
data\scream\1426.wav,scream,3.459
data\scream\1427.wav,scream,2.252
data\scream\1428.wav,scream,2.507
data\scream\1429.wav,scream,1.486
data\scream\143.wav,scream,1.166
data\scream\1430.wav,scream,3.018
data\scream\1431.wav,scream,2.577
data\scream\1432.wav,scream,3.25
data\scream\1433.wav,scream,3.877
data\scream\1434.wav,scream,3.227
data\scream\1435.wav,scream,3.25
data\scream\1436.wav,scream,3.459
data\scream\1437.wav,scream,3.9
data\scream\1438.wav,scream,3.552
data\scream\1439.wav,scream,3.088
data\scream\144.wav,scream,1.406
data\scream\1440.wav,scream,3.645
data\scream\1441.wav,scream,4.318
data\scream\1442.wav,scream,3.018
data\scream\1443.wav,scream,3.808
data\scream\1444.wav,scream,3.599
data\scream\1445.wav,scream,4.226
data\scream\1446.wav,scream,3.668
data\scream\1447.wav,scream,3.065
data\scream\1448.wav,scream,3.343
data\scream\1449.wav,scream,3.738
data\scream\145.wav,scream,1.206
data\scream\1450.wav,scream,3.25
data\scream\1451.wav,scream,2.902
data\scream\1452.wav,scream,3.529
data\scream\1453.wav,scream,2.972
data\scream\1454.wav,scream,2.6
data\scream\1456.wav,scream,2.554
data\scream\1457.wav,scream,3.134
data\scream\1458.wav,scream,2.438
data\scream\1459.wav,scream,3.506
data\scream\146.wav,scream,5.346
data\scream\1460.wav,scream,3.274
data\scream\1461.wav,scream,3.111
data\scream\1462.wav,scream,2.856
data\scream\1463.wav,scream,2.507
data\scream\1464.wav,scream,2.972
data\scream\1465.wav,scream,2.925
data\scream\1466.wav,scream,4.017
data\scream\1467.wav,scream,3.204
data\scream\1468.wav,scream,2.832
data\scream\1469.wav,scream,3.181
data\scream\147.wav,scream,2.126
data\scream\1470.wav,scream,3.297
data\scream\1471.wav,scream,3.181
data\scream\1472.wav,scream,3.343
data\scream\1473.wav,scream,2.948
data\scream\1474.wav,scream,2.693
data\scream\1475.wav,scream,3.599
data\scream\1476.wav,scream,3.018
data\scream\1477.wav,scream,2.716
data\scream\1478.wav,scream,1.88
data\scream\1479.wav,scream,2.972
data\scream\148.wav,scream,1.027
data\scream\1480.wav,scream,2.763
data\scream\1481.wav,scream,3.529
data\scream\1482.wav,scream,2.763
data\scream\1483.wav,scream,2.391
data\scream\1484.wav,scream,2.972
data\scream\1485.wav,scream,3.413
data\scream\1486.wav,scream,2.507
data\scream\1487.wav,scream,2.6
data\scream\1488.wav,scream,2.763
data\scream\1489.wav,scream,2.67
data\scream\149.wav,scream,3.126
data\scream\1490.wav,scream,2.972
data\scream\1491.wav,scream,1.904
data\scream\1492.wav,scream,3.32
data\scream\1493.wav,scream,3.599
data\scream\1494.wav,scream,2.554
data\scream\1495.wav,scream,3.575
data\scream\1496.wav,scream,2.856
data\scream\1497.wav,scream,3.111
data\scream\1498.wav,scream,3.25
data\scream\1499.wav,scream,3.297
data\scream\15.wav,scream,5.94
data\scream\150.wav,scream,3.326
data\scream\1500.wav,scream,2.321
data\scream\1501.wav,scream,3.459
data\scream\1502.wav,scream,3.738
data\scream\1503.wav,scream,2.716
data\scream\1504.wav,scream,1.996
data\scream\1505.wav,scream,2.925
data\scream\1506.wav,scream,2.925
data\scream\1507.wav,scream,2.809
data\scream\1508.wav,scream,2.902
data\scream\1509.wav,scream,2.02
data\scream\151.wav,scream,3.306
data\scream\1510.wav,scream,3.204
data\scream\1511.wav,scream,1.764
data\scream\1512.wav,scream,3.157
data\scream\1513.wav,scream,2.763
data\scream\1514.wav,scream,2.832
data\scream\1515.wav,scream,2.693
data\scream\1516.wav,scream,2.461
data\scream\1517.wav,scream,3.506
data\scream\1518.wav,scream,3.041
data\scream\1519.wav,scream,2.67
data\scream\152.wav,scream,2.666
data\scream\1520.wav,scream,2.856
data\scream\1521.wav,scream,3.041
data\scream\1522.wav,scream,3.645
data\scream\1523.wav,scream,2.67
data\scream\1524.wav,scream,3.297
data\scream\1525.wav,scream,2.438
data\scream\1526.wav,scream,2.856
data\scream\1527.wav,scream,3.575
data\scream\1528.wav,scream,2.879
data\scream\1529.wav,scream,1.996
data\scream\153.wav,scream,3.086
data\scream\1530.wav,scream,3.088
data\scream\1531.wav,scream,2.67
data\scream\1532.wav,scream,2.693
data\scream\1533.wav,scream,3.459
data\scream\1534.wav,scream,3.784
data\scream\1535.wav,scream,1.749
data\scream\1536.wav,scream,3.029
data\scream\1537.wav,scream,3.552
data\scream\1538.wav,scream,3.432
data\scream\1539.wav,scream,2.616
data\scream\154.wav,scream,1.766
data\scream\1540.wav,scream,2.784
data\scream\1541.wav,scream,3.157
data\scream\1542.wav,scream,2.972
data\scream\1543.wav,scream,3.323
data\scream\1544.wav,scream,2.064
data\scream\1545.wav,scream,1.944
data\scream\1546.wav,scream,2.472
data\scream\1547.wav,scream,3.3
data\scream\1548.wav,scream,2.2
data\scream\1549.wav,scream,4.42
data\scream\155.wav,scream,2.606
data\scream\1550.wav,scream,4.08
data\scream\1551.wav,scream,3.08
data\scream\1552.wav,scream,2.38
data\scream\1553.wav,scream,1.24
data\scream\1554.wav,scream,1.42
data\scream\1555.wav,scream,2.113
data\scream\1556.wav,scream,1.76
data\scream\1557.wav,scream,3.12
data\scream\1558.wav,scream,6.26
data\scream\1559.wav,scream,2.112
data\scream\156.wav,scream,2.186
data\scream\1560.wav,scream,1.8
data\scream\1561.wav,scream,2.232
data\scream\1562.wav,scream,2.904
data\scream\1563.wav,scream,2.64
data\scream\1564.wav,scream,3.384
data\scream\1565.wav,scream,1.584
data\scream\1566.wav,scream,1.92
data\scream\1567.wav,scream,2.04
data\scream\1568.wav,scream,1.632
data\scream\1569.wav,scream,1.728
data\scream\157.wav,scream,2.486
data\scream\1570.wav,scream,1.512
data\scream\1571.wav,scream,1.272
data\scream\1572.wav,scream,1.872
data\scream\1573.wav,scream,1.353
data\scream\1574.wav,scream,1.861
data\scream\1575.wav,scream,6.693
data\scream\1576.wav,scream,10.197
data\scream\1577.wav,scream,8.02
data\scream\1578.wav,scream,5.408
data\scream\1579.wav,scream,7.785
data\scream\158.wav,scream,4.65
data\scream\1580.wav,scream,1.645
data\scream\1581.wav,scream,3.0
data\scream\1582.wav,scream,1.353
data\scream\1583.wav,scream,1.353
data\scream\1584.wav,scream,1.353
data\scream\1585.wav,scream,1.828
data\scream\1586.wav,scream,2.219
data\scream\159.wav,scream,1.966
data\scream\16.wav,scream,5.94
data\scream\160.wav,scream,2.626
data\scream\161.wav,scream,3.096
data\scream\162.wav,scream,3.206
data\scream\163.wav,scream,4.426
data\scream\164.wav,scream,1.366
data\scream\165.wav,scream,2.286
data\scream\166.wav,scream,1.906
data\scream\167.wav,scream,2.126
data\scream\168.wav,scream,1.766
data\scream\169.wav,scream,1.766
data\scream\17.wav,scream,5.24
data\scream\170.wav,scream,2.746
data\scream\171.wav,scream,1.786
data\scream\172.wav,scream,3.026
data\scream\173.wav,scream,2.806
data\scream\174.wav,scream,1.746
data\scream\175.wav,scream,1.546
data\scream\176.wav,scream,4.286
data\scream\177.wav,scream,3.846
data\scream\178.wav,scream,3.386
data\scream\179.wav,scream,2.706
data\scream\18.wav,scream,3.97
data\scream\180.wav,scream,2.026
data\scream\181.wav,scream,1.346
data\scream\182.wav,scream,2.966
data\scream\183.wav,scream,2.606
data\scream\184.wav,scream,1.266
data\scream\185.wav,scream,1.226
data\scream\186.wav,scream,2.266
data\scream\187.wav,scream,3.186
data\scream\188.wav,scream,2.106
data\scream\189.wav,scream,2.486
data\scream\19.wav,scream,5.76
data\scream\190.wav,scream,3.186
data\scream\191.wav,scream,2.226
data\scream\192.wav,scream,3.8
data\scream\193.wav,scream,2.186
data\scream\194.wav,scream,1.95
data\scream\195.wav,scream,1.973
data\scream\196.wav,scream,1.671
data\scream\197.wav,scream,1.439
data\scream\198.wav,scream,2.368
data\scream\199.wav,scream,5.506
data\scream\2.wav,scream,1.225
data\scream\20.wav,scream,6.72
data\scream\200.wav,scream,3.426
data\scream\201.wav,scream,3.106
data\scream\202.wav,scream,3.206
data\scream\203.wav,scream,1.866
data\scream\204.wav,scream,4.426
data\scream\205.wav,scream,4.286
data\scream\206.wav,scream,3.846
data\scream\207.wav,scream,2.966
data\scream\208.wav,scream,3.006
data\scream\209.wav,scream,2.226
data\scream\21.wav,scream,5.65
data\scream\210.wav,scream,3.326
data\scream\211.wav,scream,2.546
data\scream\212.wav,scream,7.146
data\scream\213.wav,scream,3.846
data\scream\214.wav,scream,2.346
data\scream\215.wav,scream,3.266
data\scream\216.wav,scream,4.766
data\scream\217.wav,scream,2.406
data\scream\218.wav,scream,1.426
data\scream\219.wav,scream,2.326
data\scream\22.wav,scream,6.32
data\scream\220.wav,scream,2.106
data\scream\221.wav,scream,1.066
data\scream\222.wav,scream,1.806
data\scream\223.wav,scream,2.386
data\scream\224.wav,scream,1.186
data\scream\225.wav,scream,1.186
data\scream\226.wav,scream,1.066
data\scream\227.wav,scream,2.006
data\scream\228.wav,scream,1.506
data\scream\229.wav,scream,3.026
data\scream\23.wav,scream,4.91
data\scream\230.wav,scream,3.366
data\scream\231.wav,scream,2.606
data\scream\232.wav,scream,3.246
data\scream\233.wav,scream,1.966
data\scream\234.wav,scream,2.006
data\scream\235.wav,scream,2.426
data\scream\236.wav,scream,1.966
data\scream\237.wav,scream,1.846
data\scream\238.wav,scream,2.706
data\scream\239.wav,scream,2.046
data\scream\24.wav,scream,1.44
data\scream\240.wav,scream,2.526
data\scream\241.wav,scream,1.466
data\scream\242.wav,scream,1.526
data\scream\243.wav,scream,1.386
data\scream\244.wav,scream,2.006
data\scream\245.wav,scream,1.826
data\scream\246.wav,scream,1.246
data\scream\247.wav,scream,2.986
data\scream\248.wav,scream,1.646
data\scream\249.wav,scream,1.746
data\scream\25.wav,scream,5.46
data\scream\250.wav,scream,3.426
data\scream\251.wav,scream,1.666
data\scream\252.wav,scream,3.726
data\scream\253.wav,scream,1.886
data\scream\254.wav,scream,1.666
data\scream\255.wav,scream,1.346
data\scream\256.wav,scream,1.946
data\scream\257.wav,scream,2.266
data\scream\258.wav,scream,1.586
data\scream\259.wav,scream,1.986
data\scream\26.wav,scream,2.1
data\scream\260.wav,scream,2.366
data\scream\261.wav,scream,2.026
data\scream\262.wav,scream,2.326
data\scream\263.wav,scream,1.546
data\scream\264.wav,scream,2.026
data\scream\265.wav,scream,1.926
data\scream\266.wav,scream,4.226
data\scream\267.wav,scream,1.666
data\scream\268.wav,scream,2.006
data\scream\269.wav,scream,1.826
data\scream\27.wav,scream,4.0
data\scream\270.wav,scream,1.486
data\scream\271.wav,scream,1.766
data\scream\272.wav,scream,2.986
data\scream\273.wav,scream,2.766
data\scream\274.wav,scream,2.526
data\scream\275.wav,scream,2.306
data\scream\276.wav,scream,2.186
data\scream\277.wav,scream,2.006
data\scream\278.wav,scream,2.386
data\scream\279.wav,scream,1.786
data\scream\28.wav,scream,3.94
data\scream\280.wav,scream,1.206
data\scream\281.wav,scream,2.106
data\scream\282.wav,scream,3.193
data\scream\283.wav,scream,4.743
data\scream\284.wav,scream,1.92
data\scream\285.wav,scream,2.96
data\scream\286.wav,scream,2.59
data\scream\287.wav,scream,2.4
data\scream\288.wav,scream,2.05
data\scream\289.wav,scream,3.44
data\scream\29.wav,scream,1.6
data\scream\290.wav,scream,3.06
data\scream\291.wav,scream,2.24
data\scream\292.wav,scream,2.51
data\scream\293.wav,scream,2.32
data\scream\294.wav,scream,2.66
data\scream\295.wav,scream,3.22
data\scream\296.wav,scream,2.32
data\scream\297.wav,scream,2.64
data\scream\298.wav,scream,2.92
data\scream\299.wav,scream,3.34
data\scream\3.wav,scream,0.888
data\scream\30.wav,scream,3.68
data\scream\300.wav,scream,3.1
data\scream\301.wav,scream,2.68
data\scream\302.wav,scream,4.54
data\scream\303.wav,scream,2.82
data\scream\304.wav,scream,3.038
data\scream\305.wav,scream,3.038
data\scream\306.wav,scream,3.038
data\scream\307.wav,scream,3.038
data\scream\308.wav,scream,3.038
data\scream\309.wav,scream,3.038
data\scream\31.wav,scream,4.01
data\scream\310.wav,scream,3.038
data\scream\311.wav,scream,3.038
data\scream\312.wav,scream,3.038
data\scream\313.wav,scream,3.038
data\scream\314.wav,scream,3.268
data\scream\315.wav,scream,3.038
data\scream\316.wav,scream,6.14
data\scream\317.wav,scream,4.94
data\scream\318.wav,scream,5.44
data\scream\319.wav,scream,4.72
data\scream\32.wav,scream,1.693
data\scream\320.wav,scream,4.72
data\scream\321.wav,scream,5.44
data\scream\322.wav,scream,4.72
data\scream\323.wav,scream,3.58
data\scream\324.wav,scream,1.94
data\scream\325.wav,scream,3.18
data\scream\326.wav,scream,3.72
data\scream\327.wav,scream,4.14
data\scream\328.wav,scream,3.04
data\scream\329.wav,scream,3.92
data\scream\33.wav,scream,1.5
data\scream\330.wav,scream,3.06
data\scream\331.wav,scream,4.22
data\scream\332.wav,scream,5.02
data\scream\333.wav,scream,2.62
data\scream\334.wav,scream,3.62
data\scream\335.wav,scream,4.64
data\scream\336.wav,scream,6.2
data\scream\337.wav,scream,4.16
data\scream\338.wav,scream,5.52
data\scream\339.wav,scream,3.68
data\scream\34.wav,scream,1.693
data\scream\340.wav,scream,7.14
data\scream\341.wav,scream,6.82
data\scream\342.wav,scream,4.066
data\scream\343.wav,scream,1.713
data\scream\344.wav,scream,3.76
data\scream\345.wav,scream,2.8
data\scream\346.wav,scream,3.44
data\scream\347.wav,scream,4.6
data\scream\348.wav,scream,4.24
data\scream\349.wav,scream,4.26
data\scream\35.wav,scream,2.82
data\scream\350.wav,scream,6.4
data\scream\351.wav,scream,7.0
data\scream\352.wav,scream,6.94
data\scream\353.wav,scream,6.66
data\scream\354.wav,scream,3.04
data\scream\355.wav,scream,3.2
data\scream\356.wav,scream,2.16
data\scream\357.wav,scream,4.36
data\scream\358.wav,scream,4.36
data\scream\359.wav,scream,3.58
data\scream\36.wav,scream,2.19
data\scream\360.wav,scream,5.4
data\scream\361.wav,scream,6.7
data\scream\362.wav,scream,3.84
data\scream\363.wav,scream,2.94
data\scream\364.wav,scream,4.9
data\scream\365.wav,scream,2.225
data\scream\366.wav,scream,2.125
data\scream\367.wav,scream,1.5
data\scream\368.wav,scream,1.5
data\scream\369.wav,scream,6.25
data\scream\37.wav,scream,6.146
data\scream\370.wav,scream,6.25
data\scream\371.wav,scream,1.377
data\scream\372.wav,scream,2.615
data\scream\373.wav,scream,8.0
data\scream\374.wav,scream,8.0
data\scream\375.wav,scream,6.5
data\scream\376.wav,scream,6.5
data\scream\377.wav,scream,1.812
data\scream\378.wav,scream,1.812
data\scream\379.wav,scream,4.5
data\scream\38.wav,scream,2.98
data\scream\380.wav,scream,4.5
data\scream\381.wav,scream,2.422
data\scream\382.wav,scream,4.071
data\scream\383.wav,scream,7.107
data\scream\384.wav,scream,5.695
data\scream\385.wav,scream,6.569
data\scream\386.wav,scream,4.166
data\scream\387.wav,scream,6.861
data\scream\388.wav,scream,8.575
data\scream\389.wav,scream,8.575
data\scream\39.wav,scream,2.56
data\scream\390.wav,scream,2.272
data\scream\391.wav,scream,5.147
data\scream\392.wav,scream,2.289
data\scream\393.wav,scream,3.431
data\scream\394.wav,scream,0.968
data\scream\395.wav,scream,4.671
data\scream\396.wav,scream,0.983
data\scream\397.wav,scream,1.718
data\scream\398.wav,scream,1.619
data\scream\399.wav,scream,1.619
data\scream\4.wav,scream,6.0
data\scream\40.wav,scream,3.543
data\scream\400.wav,scream,1.201
data\scream\401.wav,scream,1.201
data\scream\402.wav,scream,5.375
data\scream\403.wav,scream,1.776
data\scream\404.wav,scream,1.776
data\scream\405.wav,scream,5.687
data\scream\406.wav,scream,5.687
data\scream\407.wav,scream,5.687
data\scream\408.wav,scream,5.687
data\scream\409.wav,scream,6.398
data\scream\41.wav,scream,2.34
data\scream\410.wav,scream,6.398
data\scream\411.wav,scream,1.958
data\scream\412.wav,scream,1.958
data\scream\413.wav,scream,1.687
data\scream\414.wav,scream,1.687
data\scream\415.wav,scream,1.812
data\scream\416.wav,scream,1.812
data\scream\417.wav,scream,2.125
data\scream\418.wav,scream,2.125
data\scream\419.wav,scream,2.374
data\scream\42.wav,scream,1.77
data\scream\420.wav,scream,2.375
data\scream\421.wav,scream,2.146
data\scream\422.wav,scream,1.846
data\scream\423.wav,scream,5.172
data\scream\424.wav,scream,2.487
data\scream\425.wav,scream,2.017
data\scream\426.wav,scream,2.681
data\scream\427.wav,scream,1.751
data\scream\428.wav,scream,1.751
data\scream\429.wav,scream,0.888
data\scream\43.wav,scream,2.3
data\scream\430.wav,scream,0.888
data\scream\431.wav,scream,1.854
data\scream\432.wav,scream,1.854
data\scream\433.wav,scream,10.066
data\scream\434.wav,scream,10.066
data\scream\435.wav,scream,2.217
data\scream\436.wav,scream,0.554
data\scream\437.wav,scream,1.204
data\scream\438.wav,scream,0.88
data\scream\439.wav,scream,3.808
data\scream\44.wav,scream,4.62
data\scream\440.wav,scream,3.808
data\scream\441.wav,scream,2.688
data\scream\442.wav,scream,3.255
data\scream\443.wav,scream,3.145
data\scream\444.wav,scream,7.247
data\scream\445.wav,scream,4.18
data\scream\446.wav,scream,3.648
data\scream\447.wav,scream,3.657
data\scream\448.wav,scream,4.485
data\scream\449.wav,scream,4.964
data\scream\45.wav,scream,2.21
data\scream\450.wav,scream,5.234
data\scream\451.wav,scream,4.24
data\scream\452.wav,scream,5.961
data\scream\453.wav,scream,3.808
data\scream\454.wav,scream,0.747
data\scream\455.wav,scream,4.45
data\scream\456.wav,scream,7.006
data\scream\457.wav,scream,2.847
data\scream\458.wav,scream,2.847
data\scream\459.wav,scream,5.41
data\scream\46.wav,scream,2.42
data\scream\460.wav,scream,8.275
data\scream\461.wav,scream,2.171
data\scream\462.wav,scream,1.049
data\scream\463.wav,scream,1.049
data\scream\464.wav,scream,1.697
data\scream\465.wav,scream,1.697
data\scream\466.wav,scream,2.771
data\scream\467.wav,scream,1.043
data\scream\468.wav,scream,2.898
data\scream\469.wav,scream,2.113
data\scream\47.wav,scream,2.32
data\scream\470.wav,scream,9.682
data\scream\471.wav,scream,1.426
data\scream\472.wav,scream,4.09
data\scream\473.wav,scream,1.579
data\scream\474.wav,scream,2.265
data\scream\475.wav,scream,1.202
data\scream\476.wav,scream,1.195
data\scream\477.wav,scream,3.935
data\scream\478.wav,scream,3.935
data\scream\479.wav,scream,0.592
data\scream\48.wav,scream,2.49
data\scream\480.wav,scream,2.795
data\scream\481.wav,scream,2.795
data\scream\482.wav,scream,1.079
data\scream\483.wav,scream,1.753
data\scream\484.wav,scream,1.753
data\scream\485.wav,scream,1.393
data\scream\486.wav,scream,1.393
data\scream\487.wav,scream,3.485
data\scream\488.wav,scream,1.504
data\scream\489.wav,scream,2.86
data\scream\49.wav,scream,2.93
data\scream\490.wav,scream,2.86
data\scream\491.wav,scream,2.343
data\scream\492.wav,scream,2.343
data\scream\493.wav,scream,3.458
data\scream\494.wav,scream,3.458
data\scream\495.wav,scream,1.578
data\scream\496.wav,scream,2.507
data\scream\497.wav,scream,1.432
data\scream\498.wav,scream,1.33
data\scream\499.wav,scream,1.374
data\scream\5.wav,scream,3.4
data\scream\50.wav,scream,2.22
data\scream\500.wav,scream,1.817
data\scream\501.wav,scream,1.439
data\scream\502.wav,scream,1.271
data\scream\503.wav,scream,2.345
data\scream\504.wav,scream,0.881
data\scream\505.wav,scream,1.706
data\scream\506.wav,scream,2.664
data\scream\507.wav,scream,2.664
data\scream\508.wav,scream,2.088
data\scream\509.wav,scream,2.088
data\scream\51.wav,scream,2.64
data\scream\510.wav,scream,0.989
data\scream\511.wav,scream,0.751
data\scream\512.wav,scream,4.165
data\scream\513.wav,scream,4.165
data\scream\514.wav,scream,1.071
data\scream\515.wav,scream,1.071
data\scream\516.wav,scream,0.809
data\scream\517.wav,scream,0.809
data\scream\518.wav,scream,1.071
data\scream\519.wav,scream,1.071
data\scream\52.wav,scream,2.23
data\scream\520.wav,scream,1.765
data\scream\521.wav,scream,4.434
data\scream\522.wav,scream,2.664
data\scream\523.wav,scream,2.664
data\scream\524.wav,scream,2.56
data\scream\525.wav,scream,2.56
data\scream\526.wav,scream,5.007
data\scream\527.wav,scream,2.435
data\scream\528.wav,scream,3.37
data\scream\529.wav,scream,2.469
data\scream\53.wav,scream,1.28
data\scream\530.wav,scream,2.335
data\scream\531.wav,scream,3.24
data\scream\532.wav,scream,2.439
data\scream\533.wav,scream,3.825
data\scream\534.wav,scream,0.649
data\scream\535.wav,scream,8.684
data\scream\536.wav,scream,8.984
data\scream\537.wav,scream,5.495
data\scream\538.wav,scream,5.496
data\scream\539.wav,scream,3.552
data\scream\54.wav,scream,1.86
data\scream\540.wav,scream,3.552
data\scream\541.wav,scream,2.288
data\scream\542.wav,scream,11.68
data\scream\543.wav,scream,0.998
data\scream\544.wav,scream,3.712
data\scream\545.wav,scream,1.014
data\scream\546.wav,scream,2.809
data\scream\547.wav,scream,2.841
data\scream\548.wav,scream,2.841
data\scream\549.wav,scream,4.651
data\scream\55.wav,scream,1.64
data\scream\550.wav,scream,3.792
data\scream\551.wav,scream,10.0
data\scream\552.wav,scream,1.099
data\scream\553.wav,scream,3.0
data\scream\554.wav,scream,0.987
data\scream\555.wav,scream,2.268
data\scream\556.wav,scream,4.629
data\scream\557.wav,scream,1.335
data\scream\558.wav,scream,1.335
data\scream\559.wav,scream,1.139
data\scream\56.wav,scream,1.86
data\scream\560.wav,scream,1.139
data\scream\561.wav,scream,1.869
data\scream\562.wav,scream,1.764
data\scream\563.wav,scream,10.131
data\scream\564.wav,scream,1.145
data\scream\565.wav,scream,1.114
data\scream\566.wav,scream,1.044
data\scream\567.wav,scream,1.799
data\scream\568.wav,scream,0.853
data\scream\569.wav,scream,0.615
data\scream\57.wav,scream,2.02
data\scream\570.wav,scream,4.202
data\scream\571.wav,scream,6.709
data\scream\572.wav,scream,3.057
data\scream\573.wav,scream,1.836
data\scream\574.wav,scream,1.836
data\scream\575.wav,scream,1.436
data\scream\576.wav,scream,1.436
data\scream\577.wav,scream,2.821
data\scream\578.wav,scream,2.821
data\scream\579.wav,scream,2.342
data\scream\58.wav,scream,2.613
data\scream\580.wav,scream,3.65
data\scream\581.wav,scream,0.574
data\scream\582.wav,scream,0.633
data\scream\583.wav,scream,1.475
data\scream\584.wav,scream,1.593
data\scream\585.wav,scream,1.593
data\scream\586.wav,scream,3.0
data\scream\587.wav,scream,3.0
data\scream\588.wav,scream,3.0
data\scream\589.wav,scream,1.415
data\scream\59.wav,scream,2.09
data\scream\590.wav,scream,1.416
data\scream\591.wav,scream,0.815
data\scream\592.wav,scream,0.816
data\scream\593.wav,scream,5.638
data\scream\594.wav,scream,4.776
data\scream\595.wav,scream,5.5
data\scream\596.wav,scream,4.5
data\scream\597.wav,scream,2.107
data\scream\598.wav,scream,2.216
data\scream\599.wav,scream,4.6
data\scream\6.wav,scream,3.13
data\scream\60.wav,scream,2.49
data\scream\600.wav,scream,1.683
data\scream\601.wav,scream,1.83
data\scream\602.wav,scream,4.815
data\scream\603.wav,scream,4.257
data\scream\604.wav,scream,4.257
data\scream\605.wav,scream,4.985
data\scream\606.wav,scream,11.299
data\scream\607.wav,scream,6.344
data\scream\608.wav,scream,1.178
data\scream\609.wav,scream,1.542
data\scream\61.wav,scream,2.79
data\scream\610.wav,scream,5.808
data\scream\611.wav,scream,5.808
data\scream\612.wav,scream,4.88
data\scream\613.wav,scream,7.516
data\scream\614.wav,scream,6.034
data\scream\615.wav,scream,6.034
data\scream\616.wav,scream,8.045
data\scream\617.wav,scream,8.045
data\scream\618.wav,scream,5.66
data\scream\619.wav,scream,1.605
data\scream\62.wav,scream,2.46
data\scream\620.wav,scream,4.82
data\scream\621.wav,scream,2.089
data\scream\622.wav,scream,1.044
data\scream\623.wav,scream,1.65
data\scream\624.wav,scream,2.951
data\scream\625.wav,scream,2.951
data\scream\626.wav,scream,2.2
data\scream\627.wav,scream,1.084
data\scream\628.wav,scream,4.0
data\scream\629.wav,scream,4.365
data\scream\63.wav,scream,2.59
data\scream\630.wav,scream,1.457
data\scream\631.wav,scream,3.432
data\scream\632.wav,scream,4.56
data\scream\633.wav,scream,6.989
data\scream\634.wav,scream,5.749
data\scream\635.wav,scream,3.361
data\scream\636.wav,scream,2.04
data\scream\637.wav,scream,1.68
data\scream\638.wav,scream,1.896
data\scream\639.wav,scream,2.088
data\scream\64.wav,scream,3.2
data\scream\640.wav,scream,1.656
data\scream\641.wav,scream,1.08
data\scream\642.wav,scream,1.896
data\scream\643.wav,scream,1.68
data\scream\644.wav,scream,1.392
data\scream\645.wav,scream,2.04
data\scream\646.wav,scream,2.88
data\scream\647.wav,scream,3.312
data\scream\648.wav,scream,2.712
data\scream\649.wav,scream,3.576
data\scream\65.wav,scream,2.72
data\scream\650.wav,scream,3.576
data\scream\651.wav,scream,2.736
data\scream\652.wav,scream,2.736
data\scream\653.wav,scream,2.928
data\scream\654.wav,scream,4.8
data\scream\655.wav,scream,4.8
data\scream\656.wav,scream,2.904
data\scream\657.wav,scream,3.072
data\scream\658.wav,scream,5.688
data\scream\659.wav,scream,4.008
data\scream\66.wav,scream,2.9
data\scream\660.wav,scream,1.944
data\scream\661.wav,scream,2.424
data\scream\662.wav,scream,2.784
data\scream\663.wav,scream,1.944
data\scream\664.wav,scream,2.088
data\scream\665.wav,scream,1.776
data\scream\666.wav,scream,2.496
data\scream\667.wav,scream,2.688
data\scream\668.wav,scream,2.594
data\scream\67.wav,scream,2.94
data\scream\670.wav,scream,2.136
data\scream\671.wav,scream,3.192
data\scream\672.wav,scream,2.496
data\scream\673.wav,scream,1.8
data\scream\674.wav,scream,1.416
data\scream\675.wav,scream,1.32
data\scream\676.wav,scream,2.448
data\scream\677.wav,scream,1.656
data\scream\678.wav,scream,1.608
data\scream\679.wav,scream,2.16
data\scream\68.wav,scream,1.608
data\scream\680.wav,scream,2.184
data\scream\681.wav,scream,1.872
data\scream\682.wav,scream,2.088
data\scream\683.wav,scream,2.568
data\scream\684.wav,scream,1.152
data\scream\685.wav,scream,1.44
data\scream\686.wav,scream,1.2
data\scream\687.wav,scream,1.44
data\scream\688.wav,scream,1.56
data\scream\689.wav,scream,0.768
data\scream\69.wav,scream,1.218
data\scream\690.wav,scream,1.344
data\scream\691.wav,scream,1.32
data\scream\692.wav,scream,1.008
data\scream\693.wav,scream,1.416
data\scream\694.wav,scream,2.832
data\scream\695.wav,scream,3.696
data\scream\696.wav,scream,3.912
data\scream\697.wav,scream,2.76
data\scream\698.wav,scream,2.52
data\scream\699.wav,scream,2.304
data\scream\7.wav,scream,3.13
data\scream\70.wav,scream,1.187
data\scream\700.wav,scream,2.064
data\scream\701.wav,scream,2.496
data\scream\702.wav,scream,2.28
data\scream\703.wav,scream,2.616
data\scream\704.wav,scream,2.064
data\scream\705.wav,scream,2.472
data\scream\706.wav,scream,2.616
data\scream\707.wav,scream,2.16
data\scream\708.wav,scream,2.496
data\scream\709.wav,scream,2.208
data\scream\71.wav,scream,1.194
data\scream\710.wav,scream,2.208
data\scream\711.wav,scream,3.048
data\scream\712.wav,scream,2.688
data\scream\713.wav,scream,1.944
data\scream\714.wav,scream,1.92
data\scream\715.wav,scream,2.568
data\scream\716.wav,scream,2.376
data\scream\717.wav,scream,2.88
data\scream\718.wav,scream,1.992
data\scream\719.wav,scream,2.208
